agricultureStructureIndicator,baseFloodElevation,basementEnclosureCrawlspaceType,cancellationDateOfFloodPolicy,condominiumCoverageTypeCode,construction,crsClassCode,buildingDeductibleCode,contentsDeductibleCode,elevatedBuildingIndicator,elevationCertificateIndicator,elevationDifference,federalPolicyFee,ratedFloodZone,hfiaaSurcharge,houseOfWorshipIndicator,locationOfContents,lowestAdjacentGrade,lowestFloorElevation,nonProfitIndicator,numberOfFloorsInInsuredBuilding,obstructionType,occupancyType,originalConstructionDate,originalNBDate,policyCost,policyCount,policyEffectiveDate,policyTerminationDate,policyTermIndicator,postFIRMConstructionIndicator,primaryResidenceIndicator,rateMethod,regularEmergencyProgramIndicator,smallBusinessIndicatorBuilding,totalBuildingInsuranceCoverage,totalContentsInsuranceCoverage,totalInsurancePremiumOfThePolicy,cancellationVoidanceReasonCode,subsidizedRateType,iccPremium,reserveFundAssessment,communityProbationSurcharge,premiumPaymentIndicator,buildingReplacementCost,basicBuildingRate,additionalBuildingRate,basicContentsRate,AdditionalContentsRate,enclosureTypeCode,buildingDescriptionCode,insuranceToValueCode,postFirmVzoneIndicator,floodproofedIndicator,waitingPeriodType,rolloverTransferCode,endorsementEffectiveDate,propertyPurchaseDate,rentalPropertyIndicator,tenantIndicator,stateOwnedIndicator,disasterAssistanceCoverageRequiredCode,mandatoryPurchaseFlag,grandfatheringTypeCode,nfipRatedCommunityNumber,nfipCommunityNumberCurrent,nfipCommunityName,programTypeIndicator,mapPanelNumber,mapPanelSuffix,floodZoneCurrent,femaRegion,propertyState,reportedCity,reportedZipCode,countyCode,censusTract,censusBlockGroupFips,latitude,longitude,id
False,,,,N,False,9.0,F,F,False,,,47,X,250,False,,,,False,1,,18,1990-07-01T00:00:00.000Z,2025-09-19T00:00:00.000Z,665,1,2025-09-19T00:00:00.000Z,2026-09-19T00:00:00.000Z,1,False,False,RatingEngine,R,False,120000,5000,312,,,6.0,56,,1,,,,,,,,,False,False,S,N,2025-09-19T00:00:00.000Z,,False,False,False,,False,,450160,450160,ORANGEBURG COUNTY *,False,,,,4.0,SC,Currently Unavailable,29142,45075,45075010301,450750103011,33.4,-80.5,b261f494-9f14-4455-b3db-39c1eec9bb05
False,,,,A,False,5.0,F,,False,,,376,AE,250,False,,,,False,2,,15,1994-01-01T00:00:00.000Z,2025-08-31T00:00:00.000Z,1777,8,2025-08-31T00:00:00.000Z,2026-08-31T00:00:00.000Z,1,False,False,RatingEngine,R,False,1775000,0,975,,,22.0,176,,2,,,,,,,,,False,False,S,N,2025-08-31T00:00:00.000Z,,False,False,False,,False,,120686,120686,"MIAMI LAKES, TOWN OF",False,,,,4.0,FL,Currently Unavailable,33016,12086,12086012802,120860128022,25.9,-80.3,69284a43-1fc1-409b-b00b-b66f8a44482b
False,,,,U,False,6.0,,1,False,,,47,X,25,False,,,,False,2,,16,1985-07-01T00:00:00.000Z,2025-07-19T00:00:00.000Z,411,1,2025-07-19T00:00:00.000Z,2026-07-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,0,100000,287,,,,52,,1,,,,,,,,,False,False,S,N,2025-07-19T00:00:00.000Z,,False,False,False,,False,,130092,130092,GLYNN COUNTY *,False,,,,4.0,GA,Currently Unavailable,31522,13127,13127000202,131270002021,31.2,-81.4,7eff624e-2aca-416b-88e9-850606fa6264
False,,,,N,True,8.0,F,,False,,,47,AE,250,False,,,,False,1,,11,2025-09-11T00:00:00.000Z,2025-09-17T00:00:00.000Z,1030,1,2025-09-17T00:00:00.000Z,2026-09-17T00:00:00.000Z,1,False,False,RatingEngine,R,False,150000,0,621,,,13.0,112,,2,,,,,,,,,False,False,C,N,2025-09-17T00:00:00.000Z,,False,False,False,,False,,225203,225203,NEW ORLEANS/ORLEANS PARISH*,False,,,,6.0,LA,Currently Unavailable,70127,22071,22071001723,220710017233,30.0,-90.0,d4461597-178f-4162-a075-c74be19be2ef
False,,,,N,False,6.0,2,,False,,,47,AE,250,False,,,,False,5,,14,1986-01-01T00:00:00.000Z,2025-11-14T00:00:00.000Z,2251,1,2025-11-14T00:00:00.000Z,2026-11-14T00:00:00.000Z,1,False,False,RatingEngine,R,False,87000,0,1656,,,31.0,298,,1,,,,,,,,,False,False,S,N,2025-11-14T00:00:00.000Z,,False,False,False,,False,,120063,120063,CITRUS COUNTY *,False,,,,4.0,FL,Currently Unavailable,34448,12017,12017450601,120174506013,28.8,-82.6,0ce344ae-083b-49ba-908c-e2d8d19f399a
False,,,,N,False,3.0,5,,False,,,47,X,25,False,,,,False,1,,11,1989-07-01T00:00:00.000Z,2025-10-16T00:00:00.000Z,614,1,2025-10-16T00:00:00.000Z,2026-10-16T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,459,,,12.0,83,,1,,,,,,,,,False,False,S,N,2025-10-16T00:00:00.000Z,,False,False,False,,False,,125139,125139,PINELLAS COUNTY *,False,,,,4.0,FL,Currently Unavailable,34688,12103,12103027321,121030273211,28.1,-82.7,5ff5068d-5b06-4893-bc76-64e7a0e1c278
False,,,,N,True,7.0,5,,False,,,47,AE,250,False,,,,False,2,,12,1928-07-01T00:00:00.000Z,2025-11-07T00:00:00.000Z,1687,1,2025-11-07T00:00:00.000Z,2026-11-07T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,1178,,,27.0,212,,2,,,,,,,,,False,False,C,N,2025-11-07T00:00:00.000Z,,True,False,False,,False,,120650,120650,"MIAMI, CITY OF",False,,,,4.0,FL,Currently Unavailable,33128,12086,12086005202,120860052021,25.8,-80.2,75999620-245c-4c2e-a844-d2d01886d489
False,,,,N,False,5.0,F,1,False,,,47,AE,25,False,,,,False,1,,11,1999-01-01T00:00:00.000Z,2025-09-24T00:00:00.000Z,579,1,2025-09-24T00:00:00.000Z,2026-09-24T00:00:00.000Z,1,False,True,RatingEngine,R,False,188000,61000,430,,,10.0,77,,2,,,,,,,,,False,False,N,R,2025-09-24T00:00:00.000Z,,False,False,False,,False,,120635,120635,MIAMI-DADE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33015,12086,12086012302,120860123021,26.0,-80.3,d818f5cc-2f26-4089-aa92-723ba5fde1cc
False,,,,N,False,6.0,5,,False,,,47,AE,25,False,,,,False,1,,11,1936-07-01T00:00:00.000Z,2025-05-30T00:00:00.000Z,692,1,2025-05-30T00:00:00.000Z,2026-05-30T00:00:00.000Z,1,False,True,RatingEngine,R,False,199000,0,525,,,15.0,95,,2,,,,,,,,,False,False,C,N,2025-05-30T00:00:00.000Z,,False,False,False,,False,,125105,125105,"FORT LAUDERDALE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33315,12011,12011042601,120110426013,26.1,-80.1,71baec14-7f4e-45e2-a3f1-818105c32029
False,,,2025-10-15T00:00:00.000Z,N,False,9.0,F,,False,,,47,AE,25,False,,,,False,2,,11,2001-01-01T00:00:00.000Z,2025-10-15T00:00:00.000Z,627,1,2025-10-15T00:00:00.000Z,2026-10-15T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,470,22,,9.0,85,,1,,,,,,,,,False,False,C,N,2025-10-15T00:00:00.000Z,,False,False,False,,False,,120048,120048,"MIRAMAR, CITY OF",False,,,,4.0,FL,Currently Unavailable,33025,12011,12011110348,120111103482,26.0,-80.3,c434fda8-f313-44c2-9080-097694e86d79
False,,,,N,False,7.0,F,1,False,,,47,AE,250,False,,,,False,2,,11,1998-07-01T00:00:00.000Z,2025-12-10T00:00:00.000Z,1325,1,2025-12-10T00:00:00.000Z,2026-12-10T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,50000,871,,,19.0,157,,1,,,,,,,,,False,False,S,N,2025-12-10T00:00:00.000Z,,True,False,False,,False,,120676,120676,"AVENTURA, CITY OF",False,,,,4.0,FL,Currently Unavailable,33180,12086,12086000145,120860001451,26.0,-80.1,2f8dcf2a-9547-4eec-af9a-e45928e0ace9
False,,,,N,False,9.0,1,,False,,,47,X,25,False,,,,False,1,,11,2018-01-01T00:00:00.000Z,2025-09-03T00:00:00.000Z,867,1,2025-09-03T00:00:00.000Z,2026-09-03T00:00:00.000Z,1,False,True,RatingEngine,R,False,75000,0,674,,,14.0,121,,1,,,,,,,,,False,False,C,N,2025-09-03T00:00:00.000Z,,False,False,False,,False,,220037,220037,CALCASIEU PARISH*,False,,,,6.0,LA,Currently Unavailable,70665,22019,22019003300,220190033004,30.2,-93.4,ff7a610f-f214-4dda-8267-3fef8a27134a
False,,,,N,False,8.0,F,,False,,,47,AE,25,False,,,,False,2,,11,1965-07-01T00:00:00.000Z,2025-09-19T00:00:00.000Z,538,1,2025-09-19T00:00:00.000Z,2026-09-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,395,,,8.0,71,,2,,,,,,,,,False,False,C,N,2025-09-19T00:00:00.000Z,,False,False,False,,False,,515527,515527,"HAMPTON, CITY OF",False,,,,3.0,VA,Currently Unavailable,23669,51650,51650010103,516500101034,37.1,-76.3,a6a7bf4f-f6ea-46db-b9ef-051a1f94b627
False,,,,N,False,6.0,F,1,False,,,47,AE,25,False,,7.1,8.5,False,1,,11,1997-07-01T00:00:00.000Z,2025-07-11T00:00:00.000Z,1814,1,2025-07-11T00:00:00.000Z,2026-07-11T00:00:00.000Z,1,False,True,RatingEngine,R,False,150000,50000,1476,,,35.0,266,,1,,,,,,,,,False,False,S,N,2025-07-11T00:00:00.000Z,,False,False,False,,False,,125147,125147,ST. JOHNS COUNTY *,False,,,,4.0,FL,Currently Unavailable,32082,12109,12109020706,121090207061,30.2,-81.4,0f59655f-568c-414c-8795-2e972c442fbf
False,,,,N,False,7.0,F,1,False,,,47,X,250,False,,,,False,1,,11,1960-07-01T00:00:00.000Z,2025-08-30T00:00:00.000Z,942,1,2025-08-30T00:00:00.000Z,2026-08-30T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,10000,547,,,12.0,98,,1,,,,,,,,,False,False,S,N,2025-08-30T00:00:00.000Z,,True,False,False,,False,,120251,120251,"PINELLAS PARK, CITY OF",False,,,,4.0,FL,Currently Unavailable,33781,12103,12103024906,121030249062,27.8,-82.7,fad8efaa-b0d1-4c00-840d-61585a0047be
False,,,,N,False,6.0,F,1,False,,,47,X,25,False,,7.0,8.5,False,2,,11,2024-12-01T00:00:00.000Z,2025-09-26T00:00:00.000Z,546,1,2025-09-26T00:00:00.000Z,2026-09-26T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,402,,,8.0,72,,1,,,,,,,,,False,False,S,N,2025-09-26T00:00:00.000Z,,False,False,False,,False,,120054,120054,"PLANTATION, CITY OF",False,,,,4.0,FL,Currently Unavailable,33324,12011,12011060605,120110606052,26.1,-80.3,00281ed5-2b27-4e95-8842-027b011a0f3b
False,,,,N,False,7.0,F,1,False,,,47,AE,25,False,,,,False,2,,11,2016-01-01T00:00:00.000Z,2025-10-18T00:00:00.000Z,788,1,2025-10-18T00:00:00.000Z,2026-10-18T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,607,,,14.0,109,,1,,,,,,,,,False,False,S,N,2025-10-18T00:00:00.000Z,,False,False,False,,False,,120053,120053,"PEMBROKE PINES, CITY OF",False,,,,4.0,FL,Currently Unavailable,33025,12011,12011110353,120111103533,26.0,-80.3,0edb4c34-2e6c-4391-9d3c-3fb5040b3147
False,,,,N,False,6.0,F,1,False,,,47,X,25,False,,,,False,1,,11,1971-07-01T00:00:00.000Z,2025-10-12T00:00:00.000Z,1633,1,2025-10-12T00:00:00.000Z,2026-10-12T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,1323,,,32.0,238,,1,,,,,,,,,False,False,S,N,2025-10-12T00:00:00.000Z,,False,False,False,,False,,480296,480296,"HOUSTON, CITY OF",False,,,,6.0,TX,Currently Unavailable,77075,48201,48201333903,482013339031,29.6,-95.2,97a809e5-5983-4d8e-a61b-e0d758566fe4
False,,,,N,False,6.0,A,,False,,,47,AE,25,False,,,,False,1,,11,1972-07-01T00:00:00.000Z,2025-06-19T00:00:00.000Z,1101,1,2025-06-19T00:00:00.000Z,2026-06-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,198000,0,872,,,20.0,157,,2,,,,,,,,,False,False,C,N,2025-06-19T00:00:00.000Z,,False,False,False,,False,,480296,480296,"HOUSTON, CITY OF",False,,,,6.0,TX,Currently Unavailable,77040,48201,48201532400,482015324002,29.9,-95.5,ea6fd261-2d0f-4a0b-acb9-6ba1117397e1
False,,,,N,False,,A,,False,,,47,VE,250,False,,,,False,2,,12,2016-07-01T00:00:00.000Z,2025-09-04T00:00:00.000Z,1950,1,2025-09-04T00:00:00.000Z,2026-09-04T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,1401,,,27.0,252,,2,,,,,,,,,False,False,N,Z,2025-09-04T00:00:00.000Z,,True,False,False,,False,,360479,360479,"MANORHAVEN, VILLAGE OF",False,,,,2.0,NY,Currently Unavailable,11050,36059,36059301101,360593011012,40.8,-73.7,3cb7ddf3-bcd6-4709-9c80-549d4493614a
False,,,,N,False,6.0,A,,False,,,47,AE,250,False,,4.0,14.1,False,2,,11,2024-02-09T00:00:00.000Z,2025-08-16T00:00:00.000Z,5031,1,2025-08-16T00:00:00.000Z,2026-08-16T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,4012,,,75.0,722,,2,,,,,,,,,False,False,C,N,2025-08-16T00:00:00.000Z,,True,False,False,,False,,125114,125114,"HOLMES BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,34217,12081,12081001801,120810018012,27.5,-82.7,6bbf7bc2-a2fe-499a-9081-7d088f5e036e
False,,,,U,False,6.0,1,1,False,,,47,AE,25,False,,,,False,2,,16,1940-02-05T00:00:00.000Z,2025-12-08T00:00:00.000Z,459,1,2025-12-08T00:00:00.000Z,2026-12-08T00:00:00.000Z,1,False,True,RatingEngine,R,False,55000,13000,328,,,,59,,1,,,,,,,,,False,False,C,N,2025-12-08T00:00:00.000Z,,False,False,False,,False,,120651,120651,"MIAMI BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,33140,12086,12086004000,120860040005,25.8,-80.1,f8914cda-9967-446c-b4f6-2d6c344b185b
False,,,,N,False,6.0,5,5,False,,,47,X,25,False,,,,False,1,,11,2020-07-01T00:00:00.000Z,2025-09-11T00:00:00.000Z,1856,1,2025-09-11T00:00:00.000Z,2026-09-11T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,1512,,,36.0,272,,2,,,,,,,,,False,False,S,N,2025-09-11T00:00:00.000Z,,False,False,False,,False,,120061,120061,CHARLOTTE COUNTY *,False,,,,4.0,FL,Currently Unavailable,33947,12015,12015030507,120150305072,26.9,-82.3,e6939eba-5642-4f30-b4db-67c045ee8025
False,,,,N,False,5.0,F,1,False,,,47,AE,250,False,,,,False,1,,11,1948-07-01T00:00:00.000Z,2025-07-18T00:00:00.000Z,1320,1,2025-07-18T00:00:00.000Z,2026-07-18T00:00:00.000Z,1,False,False,RatingEngine,R,False,200000,20000,867,,,23.0,156,,1,,,,,,,,,False,False,S,N,2025-07-18T00:00:00.000Z,,False,False,False,,False,,120635,120635,MIAMI-DADE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33161,12086,12086001209,120860012091,25.9,-80.2,03315030-edc5-4407-ba67-e2e85cedc59e
False,,,,N,False,6.0,,1,False,,,47,AE,250,False,,,,False,1,,11,1996-01-01T00:00:00.000Z,2025-06-23T00:00:00.000Z,1090,1,2025-06-23T00:00:00.000Z,2026-06-23T00:00:00.000Z,1,False,False,RatingEngine,R,False,0,30000,672,,,,121,,1,,,,,,,,,False,False,C,N,2025-06-23T00:00:00.000Z,,False,False,False,,False,,125124,125124,LEE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33908,12071,12071001921,120710019213,26.5,-81.9,9595335f-3537-495e-bfc4-cb0d7dbab265
False,,,,N,False,6.0,A,A,False,,,47,AE,25,False,,,,False,2,,11,1979-07-01T00:00:00.000Z,2025-10-29T00:00:00.000Z,6720,1,2025-10-29T00:00:00.000Z,2026-10-29T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,66000,5634,,,75.0,1014,,1,,,,,,,,,False,False,C,N,2025-10-29T00:00:00.000Z,,False,False,False,,False,,120424,120424,"ISLAMORADA, VILLAGE OF",False,,,,4.0,FL,Currently Unavailable,33070,12087,12087970800,120879708001,25.0,-80.5,d40037db-ca9c-4d34-b581-a89ea7b81c29
False,,,2025-07-09T00:00:00.000Z,N,False,6.0,2,2,False,,,47,AE,25,False,,,,False,2,,11,1939-01-01T00:00:00.000Z,2025-07-09T00:00:00.000Z,1095,1,2025-07-09T00:00:00.000Z,2026-07-09T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,25000,867,22,,19.0,156,,2,,,,,,,,,False,False,C,N,2025-07-09T00:00:00.000Z,,False,False,False,,False,,340331,340331,"UNION BEACH, BOROUGH OF",False,,,,2.0,NJ,Currently Unavailable,07735,34025,34025801800,340258018003,40.4,-74.2,ef2fdeaa-8519-4f88-8f24-fe4e6ddd8c98
False,,,,N,False,7.0,F,1,False,,,47,X,25,False,,,,False,2,,11,2007-07-01T00:00:00.000Z,2025-09-07T00:00:00.000Z,546,1,2025-09-07T00:00:00.000Z,2026-09-07T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,402,,,9.0,72,,2,,,,,,,,,False,False,S,N,2025-09-07T00:00:00.000Z,,False,False,False,,False,,450104,450104,HORRY COUNTY *,False,,,,4.0,SC,Currently Unavailable,29588,45051,45051051607,450510516072,33.6,-79.0,6860c963-c0e3-4113-acdd-eb21299c578f
False,,,,N,False,8.0,F,1,False,,,47,X,25,False,,,,False,2,,11,1983-07-01T00:00:00.000Z,2025-09-10T00:00:00.000Z,794,1,2025-09-10T00:00:00.000Z,2026-09-10T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,612,,,13.0,110,,1,,,,,,,,,False,False,S,N,2025-09-10T00:00:00.000Z,,False,False,False,,False,,510182,510182,YORK COUNTY *,False,,,,3.0,VA,Currently Unavailable,23692,51199,51199050304,511990503043,37.1,-76.4,0e443d17-0658-4358-86bc-8880f839497c
False,,,,N,False,7.0,2,2,False,,,47,X,25,False,,,,False,2,,11,2016-07-01T00:00:00.000Z,2025-07-24T00:00:00.000Z,1084,1,2025-07-24T00:00:00.000Z,2026-07-24T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,858,,,19.0,154,,1,,,,,,,,,False,False,S,N,2025-07-24T00:00:00.000Z,,False,False,False,,False,,120058,120058,"TAMARAC, CITY OF",False,,,,4.0,FL,Currently Unavailable,33319,12011,12011060107,120110601071,26.2,-80.2,0f8c99df-80cf-4407-8a32-7b17f1fa0b3e
False,,,,N,False,6.0,F,1,False,,,47,X,25,False,,,,False,1,,11,1973-07-01T00:00:00.000Z,2025-07-03T00:00:00.000Z,713,1,2025-07-03T00:00:00.000Z,2026-07-03T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,25000,543,,,12.0,98,,1,,,,,,,,,False,False,S,N,2025-07-03T00:00:00.000Z,,False,False,False,,False,,125099,125099,"DAYTONA BEACH, CITY OF",False,,,,4.0,FL,Currently Unavailable,32114,12127,12127082202,121270822021,29.2,-81.0,c75e1c8f-b6da-442a-bc40-18fa06e5ec49
False,,,,A,False,5.0,F,F,False,,,1440,AE,250,False,,8.5,13.1,False,3,,15,2019-01-01T00:00:00.000Z,2019-08-09T00:00:00.000Z,31576,50,2025-08-09T00:00:00.000Z,2026-08-09T00:00:00.000Z,1,False,False,RatingEngine,R,False,12500000,100000,25327,,,75.0,4559,,2,,,,,,,,,False,False,N,R,,,False,False,False,,False,,120635,120635,MIAMI-DADE COUNTY*,False,,,,4.0,FL,Currently Unavailable,33109,12086,12086004500,120860045001,25.8,-80.1,5a5ad589-0018-40db-946d-c8c1bc4eac2a
False,,,,N,False,,F,1,False,,,47,A,250,False,,,,False,2,,11,1934-12-31T00:00:00.000Z,2025-08-29T00:00:00.000Z,737,1,2025-08-29T00:00:00.000Z,2026-08-29T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,10000,373,,,7.0,67,,1,,,,,,,,,False,False,C,N,,,True,False,False,,False,,240010,240010,BALTIMORE COUNTY*,False,,,,3.0,MD,Currently Unavailable,21228,24005,24005400600,240054006002,39.3,-76.7,8b378efc-0ecf-452b-bb09-7b2c840899a7
False,,,,N,False,,2,2,False,,,47,B,25,False,,,,False,1,,11,2025-06-16T00:00:00.000Z,2025-07-16T00:00:00.000Z,616,1,2025-07-16T00:00:00.000Z,2026-07-16T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,461,,,9.0,83,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,480103,480103,"BROWNSVILLE, CITY OF",False,,,,6.0,TX,Currently Unavailable,78526,48061,48061014501,480610145012,26.0,-97.5,51d02a54-593e-4080-b90e-2cb95d126b6d
False,,,,N,False,,2,2,False,,,47,X,25,False,,,,False,5,,14,2025-09-17T00:00:00.000Z,2025-10-17T00:00:00.000Z,1181,1,2025-10-17T00:00:00.000Z,2026-10-17T00:00:00.000Z,1,False,True,RatingEngine,R,False,96000,100000,940,,,18.0,169,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,350066,350066,"BLOOMFIELD, CITY OF",False,,,,6.0,NM,Currently Unavailable,87413,35045,35045000707,350450007071,36.8,-108.0,1ba8f0f3-551f-4dcc-a9ac-a625bd66c37f
False,,,,N,False,,F,F,False,,,47,X,250,False,,,,False,3,,13,1974-01-01T00:00:00.000Z,2020-07-30T00:00:00.000Z,1632,1,2025-07-30T00:00:00.000Z,2026-07-30T00:00:00.000Z,1,False,False,RatingEngine,R,False,500000,100000,1131,,,53.0,204,,2,,,,,,,,,False,False,N,T,,,True,False,False,,False,,360497,360497,"NEW YORK, CITY OF",False,,,,2.0,NY,Currently Unavailable,11692,36081,36081097202,360810972021,40.6,-73.8,2e965e42-976f-4432-81c8-69df01ea2532
False,,,,N,False,,F,1,False,,,47,AE,25,False,,1370.1,1371.8,False,1,,11,2025-05-01T00:00:00.000Z,2025-06-11T00:00:00.000Z,2113,1,2025-06-11T00:00:00.000Z,2026-06-11T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,1730,,,32.0,311,,2,,,,,,,,,False,False,C,N,,,False,False,False,,False,,040050,040050,"PEORIA, CITY OF",False,,,,9.0,AZ,Currently Unavailable,85383,04013,04013610901,040136109012,33.7,-112.2,e1592849-7532-416c-b4ae-8ff49798352f
False,,,,U,False,,F,1,False,,,47,X,25,False,,,,False,1,,16,1983-01-01T00:00:00.000Z,2024-11-06T00:00:00.000Z,435,1,2025-11-06T00:00:00.000Z,2026-11-06T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,100000,308,,,,55,,2,,,,,,,,,False,False,N,R,,,False,False,False,,False,,120257,120257,"SEMINOLE, CITY OF",False,,,,4.0,FL,Currently Unavailable,33772,12103,12103025113,121030251131,27.9,-82.8,d36d33f5-e5fa-4255-8172-d8caf38671f2
False,,,2025-05-19T00:00:00.000Z,N,False,8.0,2,,False,,,47,AE,25,False,,,,False,1,,11,1945-01-01T00:00:00.000Z,2024-05-19T00:00:00.000Z,2791,1,2025-05-19T00:00:00.000Z,2026-05-19T00:00:00.000Z,1,False,True,RatingEngine,R,False,250000,0,2304,22,,74.0,415,,2,,,,,,,,,False,False,N,R,2025-06-18T00:00:00.000Z,,False,False,False,,False,,060179,060179,"ROSS, TOWN OF",False,,,,9.0,CA,Currently Unavailable,94957,06041,06041118100,060411181002,38.0,-122.6,8615cf55-6077-41f0-a281-2678f3ac0e69
False,,,,N,False,,5,,False,,,47,AO,250,False,,,,False,1,,11,1950-01-01T00:00:00.000Z,2025-11-19T00:00:00.000Z,1289,1,2025-11-19T00:00:00.000Z,2026-11-19T00:00:00.000Z,1,False,False,RatingEngine,R,True,76000,0,841,,,16.0,151,,1,,,,,,,,,False,False,C,N,,,True,False,False,,False,,540069,540069,"SHEPHERDSTOWN, TOWN OF",False,,,,3.0,WV,Currently Unavailable,25443,54037,54037972204,540379722042,39.4,-77.8,c28afce3-6e79-4e3f-93d1-619bea51b95c
False,,,,N,False,,F,,False,,,47,X,250,False,,,,False,1,,11,1900-07-01T00:00:00.000Z,2025-12-19T00:00:00.000Z,1295,1,2025-12-19T00:00:00.000Z,2026-12-19T00:00:00.000Z,1,False,False,RatingEngine,R,True,182000,0,846,,,16.0,152,,2,,,,,,,,,False,False,C,N,2025-12-19T00:00:00.000Z,,True,False,False,,False,,421564,421564,"CAMBRIDGE, TOWNSHIP OF",False,,,,3.0,PA,Currently Unavailable,16403,42039,42039110201,420391102012,41.8,-80.1,27f3192c-40d1-4a92-ad97-a617d5b5058b
False,,,,N,False,,F,1,False,,,47,AE,25,False,,,,False,5,,14,1978-01-01T00:00:00.000Z,2025-07-20T00:00:00.000Z,2033,1,2025-07-20T00:00:00.000Z,2026-07-20T00:00:00.000Z,1,False,True,RatingEngine,R,False,150000,50000,1662,,,31.0,299,,1,,,,,,,,,False,False,S,N,,,False,False,False,,False,,100029,100029,SUSSEX COUNTY*,False,,,,3.0,DE,Currently Unavailable,19966,10005,10005050706,100050507061,38.6,-75.1,f4a4869d-db24-4adc-828f-dacc72f42c5e
False,,,,N,False,,E,E,False,,,47,AE,250,False,,,,False,2,,18,1964-01-01T00:00:00.000Z,2025-07-11T00:00:00.000Z,1330,1,2025-07-11T00:00:00.000Z,2026-07-11T00:00:00.000Z,1,False,False,RatingEngine,R,True,118000,7000,875,,,16.0,158,,2,,,,,,,,,False,False,C,N,2025-12-24T00:00:00.000Z,,False,False,False,,False,,370033,370033,"BLACK MOUNTAIN, TOWN OF",False,,,,4.0,NC,Currently Unavailable,28711,37021,37021003105,370210031052,35.6,-82.3,fbda9bdc-9e8b-45e4-8c6f-4784f1a3a6b3
False,,,,N,False,8.0,5,,False,,,47,AE,25,False,,,,False,1,,11,1969-01-01T00:00:00.000Z,2025-10-01T00:00:00.000Z,1007,1,2025-10-01T00:00:00.000Z,2026-10-01T00:00:00.000Z,1,False,True,RatingEngine,R,False,245000,0,792,,,17.0,143,,1,,,,,,,,,False,False,C,N,,,False,False,False,,False,,480608,480608,"RICHLAND HILLS, CITY OF",False,,,,6.0,TX,Currently Unavailable,76118,48439,48439113302,484391133021,32.8,-97.2,a3123539-404f-4419-ad49-0ebd263cf6f0
False,,,,N,False,,1,,False,,,47,A,250,False,,,,False,5,,14,1997-01-01T00:00:00.000Z,2025-07-25T00:00:00.000Z,566,1,2025-07-25T00:00:00.000Z,2026-07-25T00:00:00.000Z,1,False,False,RatingEngine,R,False,50000,0,228,,,4.0,41,,1,,,,,,,,,False,False,C,N,,,False,False,False,,False,,220215,220215,TENSAS PARISH*,False,,,,6.0,LA,Currently Unavailable,71375,22107,22107000200,221070002002,31.8,-91.5,10e4a42d-0dae-4bf9-8cbf-dcb1caddcca2
False,,,,N,False,8.0,F,,False,,,47,X,250,False,,,,False,2,,11,2021-01-01T00:00:00.000Z,2025-07-31T00:00:00.000Z,947,1,2025-07-31T00:00:00.000Z,2026-07-31T00:00:00.000Z,1,False,False,RatingEngine,R,False,250000,0,551,,,11.0,99,,2,,,,,,,,,False,False,S,N,,,False,False,False,,False,,480287,480287,HARRIS COUNTY*,False,,,,6.0,TX,Currently Unavailable,77049,48201,48201232404,482012324041,29.8,-95.2,79972d0b-8a0a-4955-840a-fae3b0fa6221
